celltype,AAV_ID,n,mean,sd,median,IQR_lower,IQR_upper
in_vitro_NSC,AAV9_P5,2,1.3066047137837608e-4,1.0032322470402597e-5,1.3066047137837608e-4,1.2711350975344016e-4,1.34207433003312e-4
in_vitro_NSC,AAVAH3-N8,2,1.2613590346601252e-4,1.7838310538381837e-4,1.2613590346601252e-4,6.306795173300626e-5,1.892038551990188e-4
in_vitro_NSC,AAV9K449R_PHP.S,2,1.2307938495212414e-4,4.6180721425059294e-5,1.2307938495212414e-4,1.0675203431225098e-4,1.394067355919973e-4
in_vitro_NSC,AAVpo1_A2,2,1.1075013959972786e-4,4.877168598052894e-5,1.1075013959972786e-4,9.350674465636143e-5,1.2799353454309432e-4
in_vitro_NSC,AAV4_A2,2,1.0838373394162801e-4,1.5327774648088747e-4,1.0838373394162801e-4,5.4191866970814004e-5,1.6257560091244202e-4
in_vitro_NSC,AAVJEA2-D16,2,1.0235340143748247e-4,5.565090197655279e-5,1.0235340143748247e-4,8.26778363540983e-5,1.2202896652086663e-4
in_vitro_NSC,AAVJEA2-D10,2,9.997606351902483e-5,1.278663584838879e-4,9.997606351902483e-5,5.476847893423125e-5,1.451836481038184e-4
in_vitro_NSC,AAV8_A1,2,9.823282001533744e-5,5.743419615137618e-5,9.823282001533744e-5,7.792676523001923e-5,1.1853887480065564e-4
in_vitro_NSC,AAV3wt,2,8.678487525565261e-5,3.693499211264513e-6,8.678487525565261e-5,8.547902608635645e-5,8.809072442494876e-5
in_vitro_NSC,AAVAH3-18,2,8.374241499013903e-5,1.170424544906384e-5,8.374241499013903e-5,7.960433932728661e-5,8.788049065299144e-5
in_vitro_NSC,AAVrh10wt,2,8.125590948045587e-5,5.8163439039772764e-5,8.125590948045587e-5,6.069202839937901e-5,1.018197905615327e-4
in_vitro_NSC,AAV8wt,2,7.368731666277955e-5,1.042096025993838e-4,7.368731666277955e-5,3.6843658331389775e-5,1.1053097499416932e-4
in_vitro_NSC,AAVAH3-17,2,7.246539991183545e-5,5.636546980888608e-5,7.246539991183545e-5,5.253719694852097e-5,9.239360287514993e-5
in_vitro_NSC,AAVAH3-N5,2,7.033858735211465e-5,3.094052564984363e-5,7.033858735211465e-5,5.939945960187427e-5,8.127771510235502e-5
in_vitro_NSC,AAV3_A1,2,6.886214188290563e-5,2.383863579299709e-5,6.886214188290563e-5,6.0433911371173335e-5,7.729037239463793e-5
in_vitro_NSC,AAVAH4-N12,2,6.768421618839879e-5,4.0171842431406635e-5,6.768421618839879e-5,5.348132509039624e-5,8.188710728640136e-5
in_vitro_NSC,AAV5_P5,2,6.747962304523271e-5,5.668273074957788e-5,6.747962304523271e-5,4.7439251400633835e-5,8.751999468983157e-5
in_vitro_NSC,AAV9wt,2,5.904247700797749e-5,1.1549482342309242e-5,5.904247700797749e-5,5.4959118366256914e-5,6.312583564969807e-5
in_vitro_NSC,AAVAH3-10,2,5.80828994687237e-5,8.21416241706221e-5,5.80828994687237e-5,2.904144973436185e-5,8.712434920308556e-5
in_vitro_NSC,AAVJEA2-H17,2,5.793088240853015e-5,4.1930435710034574e-5,5.793088240853015e-5,4.310623469419415e-5,7.275553012286615e-5
in_vitro_NSC,AAV5wt,2,5.7457111825366135e-5,8.125662679822032e-5,5.7457111825366135e-5,2.8728555912683068e-5,8.61856677380492e-5
in_vitro_NSC,AAVpo1_P5,2,5.740552135424363e-5,3.257092866715334e-5,5.740552135424363e-5,4.5889959089199905e-5,6.892108361928736e-5
in_vitro_NSC,AAVpo1_P4,2,5.328755731350358e-5,3.6642808761174546e-5,5.328755731350358e-5,4.03323680351294e-5,6.624274659187775e-5
in_vitro_NSC,AAVJEA3-H4,2,5.185065722064601e-5,2.90334750364206e-5,5.185065722064601e-5,4.1585773680814336e-5,6.211554076047768e-5
in_vitro_NSC,AAVAH4-1,2,5.023858385836329e-5,4.23209985584143e-6,5.023858385836329e-5,4.874231060500125e-5,5.1734857111725334e-5
in_vitro_NSC,AAVAH3-N12,2,4.931452222984049e-5,1.9297890993213222e-5,4.931452222984049e-5,4.249168743789055e-5,5.613735702179042e-5
in_vitro_NSC,AAVJEA2-D3,2,4.923379360500564e-5,5.858630917194098e-5,4.923379360500564e-5,2.8520405354920092e-5,6.99471818550912e-5
in_vitro_NSC,AAVJEA2-S11,2,4.878058030695422e-5,6.898615825052458e-5,4.878058030695422e-5,2.439029015347711e-5,7.317087046043133e-5
in_vitro_NSC,AAV2_A2,2,4.766432885841495e-5,6.740754031298172e-5,4.766432885841495e-5,2.3832164429207475e-5,7.149649328762243e-5
in_vitro_NSC,AAVJEA3-D4,2,4.654527678751079e-5,6.582496169730736e-5,4.654527678751079e-5,2.3272638393755394e-5,6.981791518126618e-5
in_vitro_NSC,AAV9K449R_PHP.A,2,3.945562168951926e-5,2.955009023162554e-5,3.945562168951926e-5,2.9008087095790877e-5,4.9903156283247655e-5
in_vitro_NSC,AAVJEA3-S8,2,3.7975230445845994e-5,5.370508593075908e-5,3.7975230445845994e-5,1.8987615222922997e-5,5.6962845668768995e-5
in_vitro_NSC,AAVJEA2-D1,2,3.686496643176265e-5,8.785062758087243e-6,3.686496643176265e-5,3.375897770706621e-5,3.9970955156459085e-5
in_vitro_NSC,AAVJEA3-H3,2,3.561248171007209e-5,1.0837334162746637e-5,3.561248171007209e-5,3.17809054718407e-5,3.944405794830348e-5
in_vitro_NSC,AAVJEA3-S4,2,3.451616449587819e-5,4.881322795117164e-5,3.451616449587819e-5,1.7258082247939094e-5,5.177424674381728e-5
in_vitro_NSC,AAVAH3-N6,2,3.1216690907940235e-5,2.36708001627941e-5,3.1216690907940235e-5,2.2847799252328563e-5,3.9585582563551904e-5
in_vitro_NSC,AAVAH4-N6,2,2.729934078985831e-5,1.1590541323310173e-5,2.729934078985831e-5,2.320146560619055e-5,3.1397215973526075e-5
in_vitro_NSC,AAVJEA2-H11,2,2.7172210335610654e-5,1.8133242214291884e-5,2.7172210335610654e-5,2.0761141068298674e-5,3.3583279602922636e-5
in_vitro_NSC,AAV2_A1,2,2.6849434102131208e-5,3.3645830485163173e-6,2.6849434102131208e-5,2.5659874357395608e-5,2.8038993846866805e-5
in_vitro_NSC,AAVAH3-21,2,2.6092533052835318e-5,1.760895261387515e-5,2.6092533052835318e-5,1.986682815140347e-5,3.231823795426717e-5
in_vitro_NSC,AAVJEA3-H13,2,2.5510881159896637e-5,3.60778341244141e-5,2.5510881159896637e-5,1.2755440579948318e-5,3.8266321739844954e-5
in_vitro_NSC,AAV3_P4,2,2.518099678837537e-5,1.1089102663689726e-5,2.518099678837537e-5,2.1260406942990966e-5,2.9101586633759773e-5
in_vitro_NSC,AAV9_P3,2,2.4361680519660066e-5,3.4452618993103696e-5,2.4361680519660066e-5,1.2180840259830033e-5,3.65425207794901e-5
in_vitro_NSC,AAV9K449R_PHP.eB,2,2.4071128453954285e-5,2.606460892702207e-5,2.4071128453954285e-5,1.4855897593317922e-5,3.328635931459065e-5
in_vitro_NSC,AAV9BI,2,2.3121076869485784e-5,5.104460123768213e-6,2.3121076869485784e-5,2.131637768557937e-5,2.49257760533922e-5
in_vitro_NSC,AAV2_P4,2,1.932938837177732e-5,2.4543704435866432e-5,1.932938837177732e-5,1.0651878450757572e-5,2.8006898292797073e-5
in_vitro_NSC,AAV9_BR1,2,1.8814588895835904e-5,2.660784678696537e-5,1.8814588895835904e-5,9.407294447917952e-6,2.8221883343753856e-5
in_vitro_NSC,AAVAH3-N2,2,1.705128817656312e-5,1.84634118368914e-5,1.705128817656312e-5,1.0523486319710182e-5,2.357909003341606e-5
in_vitro_NSC,AAVJEA3-D7,2,1.3670315852501608e-5,1.9332746080531693e-5,1.3670315852501608e-5,6.835157926250804e-6,2.0505473778752413e-5
in_vitro_NSC,AAVAH4-N5,2,1.339043394126159e-5,1.8936933285793157e-5,1.339043394126159e-5,6.695216970630795e-6,2.0085650911892384e-5
in_vitro_NSC,AAVAH3-N4,2,1.1098598619655632e-5,1.7799023981870214e-6,1.1098598619655632e-5,1.0469308091851511e-5,1.1727889147459752e-5
in_vitro_NSC,AAV3_P5,2,9.027732680457809e-6,1.2767141994182247e-5,9.027732680457809e-6,4.513866340228904e-6,1.3541599020686713e-5
in_vitro_NSC,AAV5_A1,2,8.69192211635731e-6,2.0209919396281057e-6,8.69192211635731e-6,7.977393563740117e-6,9.406450668974504e-6
in_vitro_NSC,AAVpo1_A1,2,7.327243139309547e-6,1.0362286622416775e-5,7.327243139309547e-6,3.6636215696547736e-6,1.099086470896432e-5
in_vitro_NSC,AAV2_BR1,2,7.019519325680621e-6,7.5725105893117845e-6,7.019519325680621e-6,4.342232531525969e-6,9.696806119835272e-6
in_vitro_NSC,AAVAH3-N1,2,5.384196654872867e-6,1.2263537469455286e-6,5.384196654872867e-6,4.950615129573509e-6,5.817778180172224e-6
in_vitro_NSC,AAV2_P5,2,5.109567611955289e-6,3.40984505763447e-6,5.109567611955289e-6,3.904005330430905e-6,6.315129893479673e-6
in_vitro_NSC,AAVJEA2-H2,2,5.0438062003888884e-6,7.133019134571475e-6,5.0438062003888884e-6,2.5219031001944442e-6,7.565709300583333e-6
in_vitro_NSC,AAVJEA3-H19,2,4.010956800823084e-6,5.672349505816606e-6,4.010956800823084e-6,2.005478400411542e-6,6.016435201234626e-6
in_vitro_NSC,AAVJEA2-D7,2,3.4998781793192356e-6,1.821340300852412e-7,3.4998781793192356e-6,3.4354840754401813e-6,3.5642722831982894e-6
in_vitro_NSC,AAVJEA2-H1,2,2.557237298924138e-6,2.2532184611093967e-6,2.557237298924138e-6,1.7606042722515527e-6,3.353870325596724e-6
in_vitro_NSC,AAV2_L1mut1,2,2.2681042799909e-6,3.2075838336395947e-6,2.2681042799909e-6,1.13405213999545e-6,3.40215641998635e-6
in_vitro_NSC,AAVJEA3-D12,2,1.8380292829773966e-06,2.5993659400255297e-6,1.8380292829773966e-06,9.190146414886983e-7,2.757043924466095e-6
in_vitro_NSC,AAVJEA3-D20,2,1.5924594726731063e-6,2.252077783783814e-6,1.5924594726731063e-6,7.962297363365532e-7,2.3886892090096594e-6
in_vitro_NSC,AAV2_L1,2,8.683434899175812e-7,1.228023140239828e-6,8.683434899175812e-7,4.341717449587906e-7,1.3025152348763719e-6
in_vitro_NSC,AAV2HBKO,2,7.786765799005075e-7,1.1012149799975947e-6,7.786765799005075e-7,3.8933828995025376e-7,1.1680148698507613e-6
in_vitro_NSC,AAVJEA3-H15,2,6.906706247641925e-7,3.594257225668981e-8,6.906706247641925e-7,6.77963006476196e-7,7.033782430521887e-7
in_vitro_NSC,AAV2_L1mut2,2,0,0,0,0,0
in_vitro_NSC,AAVJEA3-D5,2,0,0,0,0,0
in_vitro_NSC,AAVJEA3-H20,2,0,0,0,0,0
in_vitro_NSC,AAVJEA3-S10,2,0,0,0,0,0
in_vitro_NSC,AAVJEA3-S5,2,0,0,0,0,0
NB,AAV9_A2,2,0.27117916247890844,0.11455656714726892,0.27117916247890844,0.23067729974926549,0.3116810252085514
NB,AAV5_A6,2,0.2198263227941209,0.26290234389798445,0.2198263227941209,0.1268763077140696,0.31277633787417214
NB,AAV7_A1,2,0.1838784739995863,0.07586930072248069,0.1838784739995863,0.15705462548721252,0.21070232251196003
NB,AAV9_P4,2,0.06725757805336792,0.06647735268956843,0.06725757805336792,0.04375428461230612,0.09076087149442973
NB,AAV1wt,2,0.03212676119193085,0.0034243767133572004,0.03212676119193085,0.030916061194254763,0.03333746118960694
NB,AAV7_P4,2,0.02866409108075863,0.040446420301929596,0.02866409108075863,0.014364122045650799,0.04296406011586647
NB,AAV9_P5,2,0.026849432342380047,0.0379161052388523,0.026849432342380047,0.013444064777092427,0.040254799907667664
NB,AAV1_P4,2,0.023248547301160827,0.02977512799676441,0.023248547301160827,0.012721449842556057,0.0337756447597656
NB,AAV9_A6,2,0.02295541786745972,0.028247471917651593,0.02295541786745972,0.012968428395285716,0.032942407339633724
NB,AAV7_A6,2,0.02118276002298274,0.0061815181636246325,0.02118276002298274,0.01899726331721934,0.023368256728746137
NB,AAVpo1_A6,2,0.016889808217095716,0.0238641497809807,0.016889808217095716,0.008452557148404259,0.025327059285787174
NB,AAV1_P5,2,0.014443388684238204,0.013334669017350165,0.014443388684238204,0.009728871240714976,0.019157906127761432
NB,AAV7_A2,2,0.012858953220546004,0.018134124291012167,0.012858953220546004,0.006447572092018805,0.019270334349073204
NB,AAV4_P5,2,0.01251085117661158,0.017681167280649793,0.01251085117661158,0.006259614534890991,0.01876208781833217
NB,AAVpo1_A2,2,0.010266883351607381,0.014479363385282787,0.010266883351607381,0.0051476553331085495,0.015386111370106212
NB,AAV5_A2,2,0.008750927469148025,0.012339858841456153,0.008750927469148025,0.004388128536308814,0.013113726401987234
NB,AAV7_P5,2,0.006080920769547979,0.0036225888495327995,0.006080920769547979,0.004800142199070271,0.0073616993400256875
NB,AAV9_A1,2,0.005958376006898858,0.008329342699193798,0.005958376006898858,0.00301350865418556,0.008903243359612156
NB,AAVAH4-N9,2,0.005127998363144556,0.00721496104496997,0.005127998363144556,0.0025771244226970333,0.007678872303592078
NB,AAVJEA3-H4,2,0.003745298354858967,0.005288268555598689,0.003745298354858967,0.0018756130766592561,0.005614983633058678
NB,AAV7_P2,2,0.0028976712879065286,0.004074503999339983,0.0028976712879065286,0.0014571165839540234,0.004338225991859034
NB,AAV8_P5,2,0.00146556970308696,0.0020648478659614803,0.00146556970308696,7.355357390169932e-4,0.0021956036671569273
NB,AAV9wt,2,0.0013924092995674059,0.0019613550989305874,0.0013924092995674059,6.989655541830908e-4,0.0020858530449517207
NB,AAVrh10_A2,2,4.4267118582976556e-5,2.8559277276169353e-5,4.4267118582976556e-5,3.4169889269093446e-5,5.4364347896859666e-5
NB,AAVB1,2,4.0897631577966424e-5,2.2220160534468518e-5,4.0897631577966424e-5,3.304161848147823e-5,4.8753644674454627e-5
NB,AAV7wt,2,3.842788623876585e-5,2.3297869534678074e-5,3.842788623876585e-5,3.0190845471180677e-5,4.666492700635102e-5
NB,AAVJEA2-H8,2,2.556820520300381e-5,7.941803064500616e-6,2.556820520300381e-5,2.2760353802125562e-5,2.837605660388205e-5
NB,AAV4_P4,2,2.3837227776800977e-5,1.1599743522183082e-5,2.3837227776800977e-5,1.9736099124520782e-5,2.7938356429081168e-5
NB,AAVJEA2-H17,2,2.3696108917778345e-5,1.654964786875084e-5,2.3696108917778345e-5,1.7844924800656736e-5,2.954729303489995e-5
NB,AAV1_A2,2,2.279825007291468e-5,1.5815216166247988e-5,2.279825007291468e-5,1.7206726774372147e-5,2.838977337145721e-5
NB,AAVJEA2-H11,2,1.770310334388517e-5,1.1795401505909259e-5,1.770310334388517e-5,1.3532799148061943e-5,2.1873407539708397e-5
NB,AAV4_A1,2,1.6982381361119673e-5,1.2774501746743449e-5,1.6982381361119673e-5,1.2465912955418827e-5,2.149884976682052e-5
NB,AAV2wt,2,1.3834404537795003e-5,9.30447520103273e-6,1.3834404537795003e-5,1.054477578277885e-5,1.712403329281116e-5
NB,AAVAH3-5,2,1.2139872756696992e-5,9.899780199368603e-6,1.2139872756696992e-5,8.639771901082068e-6,1.5639973612311917e-5
NB,AAV6wt,2,1.1212441472328904e-5,5.843350717267422e-6,1.1212441472328904e-5,9.146505013813368e-6,1.327837793084444e-5
NB,AAV2_A1,2,9.970349347106549e-6,5.391413684553824e-6,9.970349347106549e-6,8.06419675884157e-6,1.187650193537153e-5
NB,AAV9K449R_PHP.S,2,8.622889503687644e-6,5.60866921014482e-6,8.622889503687644e-6,6.639925487724845e-6,1.0605853519650443e-5
NB,AAVrh10_P4,2,8.606225971798455e-6,2.5340218833790953e-7,8.606225971798455e-6,8.516634768927833e-6,8.695817174669079e-6
NB,AAVAH4-1,2,8.392378335803182e-6,5.7470288154226654e-6,8.392378335803182e-6,6.360496812273253e-6,1.0424259859333111e-5
NB,AAV6shH10,2,8.17466074339439e-6,4.582528879751382e-6,8.17466074339439e-6,6.554492120466693e-6,9.794829366322087e-6
NB,AAV1_A6,2,8.066394003347884e-6,2.7936727842144548e-6,8.066394003347884e-6,7.078681518280712e-6,9.054106488415056e-6
NB,AAVAH4-N4,2,7.990548853895551e-6,6.332147502657376e-6,7.990548853895551e-6,5.751796634594305e-6,1.0229301073196798e-5
NB,AAVAH3-3,2,7.82294122101371e-6,3.604174415751077e-6,7.82294122101371e-6,6.548673136035385e-6,9.097209305992034e-6
NB,AAVAH3-N4,2,6.921188213390694e-6,9.923950817968882e-7,6.921188213390694e-6,6.570323567413314e-6,7.272052859368073e-6
NB,AAVpo1_P4,2,6.139625746402295e-6,2.564869407499767e-6,6.139625746402295e-6,5.232807470951791e-6,7.046444021852799e-6
NB,AAV5_P5,2,5.945907279402289e-6,2.6462208049283793e-6,5.945907279402289e-6,5.0103269415613985e-6,6.881487617243179e-6
NB,AAVDJYF,2,5.740104416224868e-6,3.4709879623103343e-6,5.740104416224868e-6,4.512924853441611e-6,6.967283979008125e-6
NB,AAV8_P4,2,5.384953374426369e-6,1.9853517417687e-6,5.384953374426369e-6,4.683025534603784e-6,6.086881214248955e-6
NB,AAV9BI,2,5.234590801731018e-6,7.083814769369577e-7,5.234590801731018e-6,4.984140128726485e-6,5.48504147473555e-6
NB,AAVJEA2-D7,2,4.812345308783704e-6,3.7923860842773912e-6,4.812345308783704e-6,3.471534350248683e-6,6.153156267318724e-6
NB,AAV2_7m8,2,3.4745619876419324e-6,2.6063894033996006e-7,3.4745619876419324e-6,3.3824122065641015e-6,3.5667117687197633e-6
NB,AAVAH4-3,2,3.284567622274536e-6,8.357852517878413e-7,3.284567622274536e-6,2.989072912697092e-6,3.58006233185198e-6
NB,AAV2_MTP,2,3.2543515947710957e-6,5.549008140685718e-7,3.2543515947710957e-6,3.0581645305141847e-6,3.450538659028007e-6
NB,AAV3_P4,2,3.14575273229887e-6,1.2693921655764304e-6,3.14575273229887e-6,2.696954828166785e-6,3.5945506364309555e-6
NB,AAV5_A1,2,2.3862617699320514e-6,3.3746837584103335e-6,2.3862617699320514e-6,1.1931308849660257e-6,3.579392654898077e-6
NB,AAVDJ,2,2.2308955347640087e-6,2.7689718906031463e-6,2.2308955347640087e-6,1.2519161343837988e-6,3.2098749351442186e-6
NB,AAV6.2,2,2.122676877927013e-6,1.645348068922857e-6,2.122676877927013e-6,1.5409584894532416e-6,2.704395266400785e-6
NB,AAVJEA3-S7,2,2.101827678203764e-6,1.090086326445127e-6,2.101827678203764e-6,1.7164239614497232e-6,2.487231394957805e-6
NB,AAV8_A1,2,2.0571450971268243e-6,9.1553061609811e-7,2.0571450971268243e-6,1.7334561436133885e-6,2.3808340506402597e-6
NB,AAV8_A2,2,1.936929643731744e-6,6.310616708011615e-7,1.936929643731744e-6,1.7138156503465367e-6,2.1600436371169505e-6
NB,AAVrh10_A1,2,1.7839668355915475e-6,1.0787482182373847e-6,1.7839668355915475e-6,1.4025717454372674e-6,2.165361925745828e-6
NB,AAV9_K3,2,1.7268382857821676e-6,1.7190904091155694e-6,1.7268382857821676e-6,1.1190480429029797e-6,2.334628528661355e-6
NB,AAV5_P4,2,1.4340346351966238e-6,2.0280312300078193e-6,1.4340346351966238e-6,7.170173175983119e-7,2.1510519527949356e-6
NB,AAVJEA3-D4,2,1.3993563253484566e-6,6.227823017814459e-7,1.3993563253484566e-6,1.1791695309521428e-6,1.6195431197447702e-6
NB,AAV1_A1,2,1.3057276190998215e-6,4.254127947222827e-7,1.3057276190998215e-6,1.1553214831239983e-6,1.4561337550756452e-6
NB,AAVAH4-N12,2,1.2858554448342322e-6,2.2258326094047428e-7,1.2858554448342322e-6,1.20716037823942e-6,1.364550511429044e-6
NB,AAVJEA2-H1,2,1.0776722591545868e-6,1.0932288488871129e-6,1.0776722591545868e-6,6.911574929361662e-7,1.4641870253730074e-6
NB,AAV8_P2,2,1.0673182190711921e-6,1.0625294383304227e-6,1.0673182190711921e-6,6.916573335443043e-7,1.4429791045980798e-6
NB,AAVpo1_P5,2,7.615073932392093e-7,6.316289276289811e-7,7.615073932392093e-7,5.381928442791895e-7,9.84821942199229e-7
NB,AAVJEA2-D3,2,7.484532931804934e-7,2.203749971034263e-8,7.484532931804934e-7,7.406618604377034e-7,7.562447259232834e-7
NB,AAV6_P4,2,7.328224374864257e-7,5.606675017100378e-7,7.328224374864257e-7,5.345965412613817e-7,9.310483337114697e-7
NB,AAVJEA3-H15,2,6.7793065164449235e-07,5.623065702403733e-7,6.7793065164449235e-07,4.791252571831334e-7,8.767360461058511e-7
NB,AAVAH4b-10,2,4.1146822417642376e-7,2.8176991626848385e-7,4.1146822417642376e-7,3.1184751491251845e-7,5.110889334403291e-7
NB,AAVAH4-N1,2,4.048441319957594e-7,5.725360621155664e-7,4.048441319957594e-7,2.024220659978797e-7,6.072661979936391e-7
NB,AAVJEA3-S8,2,3.3951048085440716e-7,4.801403265921136e-7,3.3951048085440716e-7,1.6975524042720358e-7,5.092657212816107e-7
NB,AAVAH3-N12,2,3.3483527630328355e-7,4.735285889090462e-7,3.3483527630328355e-7,1.6741763815164178e-7,5.022529144549253e-7
NB,AAVJEA2-D1,2,2.6177208358094404e-7,1.1650143555399992e-7,2.6177208358094404e-7,2.2058260603184358e-7,3.0296156113004444e-7
NB,AAV3wt,2,2.3163208801044433e-7,6.8201878713695795e-9,2.3163208801044433e-7,2.2922078746403848e-7,2.3404338855685016e-7
NB,AAVAH4-6,2,2.2262922115766807e-7,3.148452639417334e-7,2.2262922115766807e-7,1.1131461057883404e-7,3.339438317365021e-7
NB,AAVAH4-N7,2,2.1954982106993392e-7,3.1049033457368686e-7,2.1954982106993392e-7,1.0977491053496696e-7,3.2932473160490085e-7
NB,AAVrh10_A6,2,2.085919226161274e-7,6.1417919810317e-9,2.085919226161274e-7,2.0642047123691504e-7,2.1076337399533973e-7
NB,AAVAH3-21,2,1.722974741604842e-7,2.4366542472038467e-7,1.722974741604842e-7,8.61487370802421e-8,2.584462112407263e-7
NB,AAV2_P2,2,1.2185853939321443e-7,1.723339991008599e-7,1.2185853939321443e-7,6.092926969660721e-8,1.8278780908982165e-7
NB,AAVAH3-N10,2,1.0413978512326372e-7,1.4727589650393944e-7,1.0413978512326372e-7,5.206989256163186e-8,1.5620967768489558e-7
NB,AAVrh10_P5,2,7.550575915229123e-8,1.067812686304467e-7,7.550575915229123e-8,3.7752879576145615e-8,1.1325863872843685e-7
NB,AAVAH3-N1,2,6.520397112698671e-8,9.221234028836831e-8,6.520397112698671e-8,3.2601985563493355e-8,9.780595669048006e-8
NB,AAVJEA3-S10,2,3.693540603897505e-8,5.223455215207564e-8,3.693540603897505e-8,1.8467703019487527e-08,5.540310905846258e-8
NB,AAV2_A2,2,0,0,0,0,0
NB,AAV2_BR1,2,0,0,0,0,0
NB,AAV2HBKO,2,0,0,0,0,0
NB,AAV2_L1,2,0,0,0,0,0
NB,AAV2_L1mut1,2,0,0,0,0,0
NB,AAV2_L1mut2,2,0,0,0,0,0
NB,AAV2_P4,2,0,0,0,0,0
NB,AAV2_P5,2,0,0,0,0,0
NB,AAV2YF,2,0,0,0,0,0
NB,AAV3_A1,2,0,0,0,0,0
NB,AAV3_A6,2,0,0,0,0,0
NB,AAV3_P5,2,0,0,0,0,0
NB,AAV4_A2,2,0,0,0,0,0
NB,AAV4_A6,2,0,0,0,0,0
NB,AAV4_L1,2,0,0,0,0,0
NB,AAV4_P2,2,0,0,0,0,0
NB,AAV4wt,2,0,0,0,0,0
NB,AAV5wt,2,0,0,0,0,0
NB,AAV8_A6,2,0,0,0,0,0
NB,AAV8wt,2,0,0,0,0,0
NB,AAV9_BR1,2,0,0,0,0,0
NB,AAV9_K1,2,0,0,0,0,0
NB,AAV9K449R_PHP.A,2,0,0,0,0,0
NB,AAV9K449R_PHP.eB,2,0,0,0,0,0
NB,AAV9_P1,2,0,0,0,0,0
NB,AAV9_P3,2,0,0,0,0,0
NB,AAVAH3-10,2,0,0,0,0,0
NB,AAVAH3-17,2,0,0,0,0,0
NB,AAVAH3-18,2,0,0,0,0,0
NB,AAVAH3-N2,2,0,0,0,0,0
NB,AAVAH3-N5,2,0,0,0,0,0
NB,AAVAH3-N6,2,0,0,0,0,0
NB,AAVAH3-N8,2,0,0,0,0,0
NB,AAVAH4-7,2,0,0,0,0,0
NB,AAVAH4-N11,2,0,0,0,0,0
NB,AAVAH4-N3,2,0,0,0,0,0
NB,AAVAH4-N5,2,0,0,0,0,0
NB,AAVAH4-N6,2,0,0,0,0,0
NB,AAVAnc80L65,2,0,0,0,0,0
NB,AAVJEA2-D10,2,0,0,0,0,0
NB,AAVJEA2-D16,2,0,0,0,0,0
NB,AAVJEA2-H2,2,0,0,0,0,0
NB,AAVJEA2-S11,2,0,0,0,0,0
NB,AAVJEA3-D12,2,0,0,0,0,0
NB,AAVJEA3-D16,2,0,0,0,0,0
NB,AAVJEA3-D2,2,0,0,0,0,0
NB,AAVJEA3-D20,2,0,0,0,0,0
NB,AAVJEA3-D5,2,0,0,0,0,0
NB,AAVJEA3-D7,2,0,0,0,0,0
NB,AAVJEA3-H13,2,0,0,0,0,0
NB,AAVJEA3-H19,2,0,0,0,0,0
NB,AAVJEA3-H20,2,0,0,0,0,0
NB,AAVJEA3-H3,2,0,0,0,0,0
NB,AAVJEA3-S2,2,0,0,0,0,0
NB,AAVJEA3-S4,2,0,0,0,0,0
NB,AAVJEA3-S5,2,0,0,0,0,0
NB,AAVLK03,2,0,0,0,0,0
NB,AAVM41,2,0,0,0,0,0
NB,AAVpo1_A1,2,0,0,0,0,0
NB,AAVrh10_P2,2,0,0,0,0,0
NB,AAVrh10wt,2,0,0,0,0,0
OL,AAVJEA2-H8,3,0.11193880765430383,0.18456292401871333,0.010809086279077085,0.005426675979542923,0.16788607864145136
OL,AAV7wt,3,0.11172575340282861,0.19343324254105912,5.2886894142645404e-5,4.701880291517902e-5,0.16756805474839906
OL,AAV9_A2,3,0.10972602152460599,0.09849258233001708,0.1360244658687964,0.06838904047774219,0.164212224743565
OL,AAV9_A6,3,0.06510839905272285,0.08420723958710909,0.034954523363519,0.01754207409687063,0.09759778616397315
OL,AAVrh10_A2,3,0.064243541316625,0.06242874158796073,0.06794551680944305,0.03399585236651041,0.09634221801314861
OL,AAV9_P4,3,0.047731989245531486,0.05165675932327459,0.03600607862629824,0.019476125868187717,0.07012489731325863
OL,AAV1_P5,3,0.0469741363753839,0.053034331098775624,0.03629135470754661,0.018192864045167043,0.07041401787168211
OL,AAV7_P4,3,0.03309259652927388,0.01972246072696737,0.02686545442195431,0.022050394788484185,0.04102122721640379
OL,AAVAH4-1,3,0.024815905719249895,0.0429623682335642,1.2484240022581425e-5,1.157086018340351e-5,0.037218529838702726
OL,AAVJEA2-H11,3,0.021530367550041882,0.03725045594548047,2.4878105606398326e-5,2.3806791376730635e-5,0.032284183586489296
OL,AAV5_A2,3,0.020000199272428524,0.009657366900644192,0.025075105807925924,0.016969253587519956,0.025568598225085795
OL,AAV1_A2,3,0.01997554028385274,0.018791678912860543,0.022517827431320293,0.011279984346686032,0.029942239794753224
OL,AAV9_A1,3,0.017212958386187603,0.00631975607468166,0.014228380062535547,0.01358330309712881,0.019350324513420367
OL,AAVB1,3,0.016629962544996376,0.02466605348598141,0.004862896715827259,0.0024569192691240287,0.024919472906284164
OL,AAV6wt,3,0.016621647925577514,0.025933031328909385,0.0033512412682459645,0.0016803168224201023,0.02492777570006915
OL,AAV9_P5,3,0.01614043427204412,0.01653723121709636,0.01526161614127185,0.007660875392156487,0.024180584086545616
OL,AAV1_P4,3,0.014240111246689514,0.006628726959107105,0.0178470987205441,0.012218578615986795,0.018065137614319528
OL,AAVJEA2-H17,3,0.013408691588710596,0.02317843125953465,3.300135024191406e-5,2.6618569018956236e-5,0.020102919489167898
